NR_CONTA;10006
DT. MOV;CD.OPER;OPERACAO;HIST. AUX; CONCIL.;ESPECIE;NR. DOC;CREDITO;DEBITO;SALDO;SLD. CONCIL"
31/12/2025;;;;;;;;;65.000,83;-1.089.358,15
07/01/2026;1040;LIQUIDACAO DE CARTAO;101436602 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;219290;275,67;;56.101,62
07/01/2026;1040;LIQUIDACAO DE CARTAO;102536023 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;219291;347,87;;56.449,49
07/01/2026;1040;LIQUIDACAO DE CARTAO;102670897 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;219292;261,78;;56.711,27
07/01/2026;1040;LIQUIDACAO DE CARTAO;102670897 ELO CREDITO DE CARTAO;Sim;Dinheiro;219293;157,13;;56.868,40
07/01/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219294;1.012,19;;57.880,59
07/01/2026;1040;LIQUIDACAO DE CARTAO;103953213 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;219295;47,29;;57.927,88
07/01/2026;75;TRANSFERENCIA ENTRE CONTAS;TARIFA BOLETO;Sim;Dinheiro;;;0,98;57.926,90
07/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;2.388,34;;60.315,24
07/01/2026;75;TRANSFERENCIA ENTRE CONTAS;TARIFA DE BOLETO;Sim;Dinheiro;;;1,96;60.313,28
07/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;1.876,04;;62.189,32
07/01/2026;888;TRANSF. CTAS (C);CTA ORIG  20 010;Sim;Dinheiro;0701;4.500,00;;66.689,32
TOTAL DIA;;;;;;;27.652,51 ;29.475,98;66.689,32;-1.087.236,83
08/01/2026;1040;LIQUIDACAO DE CARTAO;85314307 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219014;1.716,54;;68.405,86
08/01/2026;1040;LIQUIDACAO DE CARTAO;85314307 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;219015;105,48;;68.511,34
08/01/2026;1040;LIQUIDACAO DE CARTAO;85314307 ELO CREDITO DE CARTAO;Sim;Dinheiro;219016;1.002,75;;69.514,09
08/01/2026;1040;LIQUIDACAO DE CARTAO;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219089;182,05;;69.696,14
08/01/2026;1040;LIQUIDACAO DE CARTAO;101436602 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219090;639,60;;70.335,74
08/01/2026;1040;LIQUIDACAO DE CARTAO;102670897 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;219091;71,43;;70.407,17
08/01/2026;1040;LIQUIDACAO DE CARTAO;15105053 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219104;137,96;;70.545,13
08/01/2026;1040;LIQUIDACAO DE CARTAO;15105053 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219105;401,34;;70.946,47
08/01/2026;1040;LIQUIDACAO DE CARTAO;15105053 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219106;125,92;;71.072,39
08/01/2026;1040;LIQUIDACAO DE CARTAO;15105127 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219107;98,26;;71.170,65
08/01/2026;1040;LIQUIDACAO DE CARTAO;15105127 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219108;77,60;;71.248,25
08/01/2026;1040;LIQUIDACAO DE CARTAO;15105127 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219109;461,11;;71.709,36
08/01/2026;1040;LIQUIDACAO DE CARTAO;15105127 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219110;336,03;;72.045,39
08/01/2026;1040;LIQUIDACAO DE CARTAO;15451189 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219111;144,79;;72.190,18
08/01/2026;1040;LIQUIDACAO DE CARTAO;15451189 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219112;142,07;;72.332,25
08/01/2026;1040;LIQUIDACAO DE CARTAO;15105053 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219267;166,10;;72.498,35
08/01/2026;1040;LIQUIDACAO DE CARTAO;15105127 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219268;130,37;;72.628,72
08/01/2026;1040;LIQUIDACAO DE CARTAO;15105127 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219269;145,48;;72.774,20
08/01/2026;1040;LIQUIDACAO DE CARTAO;15451189 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219270;1.142,97;;73.917,17
08/01/2026;1040;LIQUIDACAO DE CARTAO;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219686;546,72;;74.463,89
08/01/2026;1040;LIQUIDACAO DE CARTAO;100506496 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;219687;174,84;;74.638,73
08/01/2026;1040;LIQUIDACAO DE CARTAO;101436602 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219688;995,81;;75.634,54
08/01/2026;1040;LIQUIDACAO DE CARTAO;101436602 ELO CREDITO DE CARTAO;Sim;Dinheiro;219689;338,50;;75.973,04
08/01/2026;1040;LIQUIDACAO DE CARTAO;102670897 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219690;401,16;;76.374,20
08/01/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219691;356,55;;76.730,75
08/01/2026;910;PAGAMENTO EM DINHEIRO;555 858 1 ELITE CONS;Sim;Dinheiro;;;150,00;76.580,75
08/01/2026;75;TRANSFERENCIA ENTRE CONTAS;DIFERENCA PROBLEMA ARQUIVO GETNET;Sim;Outro documento;;;1.326,00;75.254,75
08/01/2026;888;TRANSF. CTAS (C);CTA ORIG  20 010;Sim;Dinheiro;0801;1.576,64;;76.831,39
08/01/2026;95;C TED-TRANSF ELET DISPON;APORTE TRANSFERIDO POR FABIO;Sim;Outro documento;;7.000,00;;83.831,39
08/01/2026;910;PAGAMENTO EM DINHEIRO;734 702 1 FERREIRA C;Sim;Dinheiro;;;59,49;83.771,90
08/01/2026;910;PAGAMENTO EM DINHEIRO;596 1 CARTAO DE CRED;Sim;Dinheiro;;;112,00;83.659,90
08/01/2026;910;PAGAMENTO EM DINHEIRO;659 1 COMPANHIA BRAS;Sim;Dinheiro;;;113,80;83.546,10
08/01/2026;910;PAGAMENTO EM DINHEIRO;738 407 1 CROSBY MAC;Sim;Dinheiro;;;185,00;83.361,10
08/01/2026;910;PAGAMENTO EM DINHEIRO;4 2 FIO FINO CONFECC;Sim;Dinheiro;;;929,05;82.432,05
08/01/2026;910;PAGAMENTO EM DINHEIRO;3 5 BUDI;Sim;Dinheiro;;;3.647,37;78.784,68
08/01/2026;910;PAGAMENTO EM DINHEIRO;1 234 3 FIO FINO CON;Sim;Dinheiro;;;5.742,13;73.042,55
08/01/2026;95;C TED-TRANSF ELET DISPON;PROBLEMA DA GETNET QUE BAIXA NA DATA ERRADA;Sim;Dinheiro;;98,26;;73.140,81
08/01/2026;910;PAGAMENTO EM DINHEIRO;887 715 8 CIA DE FIA;Sim;Dinheiro;;;181,25;72.959,56
08/01/2026;910;PAGAMENTO EM DINHEIRO;8 785 591 10 CIA DE;Sim;Dinheiro;;;254,57;72.704,99
08/01/2026;910;PAGAMENTO EM DINHEIRO;2 541 32 CARTAO DE C;Sim;Dinheiro;;;352,24;72.352,75
08/01/2026;910;PAGAMENTO EM DINHEIRO;94 576 31 BUDI;Sim;Dinheiro;;;419,89;71.932,86
08/01/2026;910;PAGAMENTO EM DINHEIRO;147 633 32 DALILA TE;Sim;Dinheiro;;;627,94;71.304,92
08/01/2026;910;PAGAMENTO EM DINHEIRO;94 342 32 BUDI;Sim;Dinheiro;;;1.168,13;70.136,79
08/01/2026;910;PAGAMENTO EM DINHEIRO;34 601 17 CARTAO DE;Sim;Dinheiro;;;346,01;69.790,78
08/01/2026;910;PAGAMENTO EM DINHEIRO;887 715 7 CIA DE FIA;Sim;Dinheiro;;;181,25;69.609,53
08/01/2026;910;PAGAMENTO EM DINHEIRO;8 785 591 9 CIA DE F;Sim;Dinheiro;;;254,57;69.354,96
08/01/2026;910;PAGAMENTO EM DINHEIRO;94 342 31 BUDI;Sim;Dinheiro;;;1.168,13;68.186,83
08/01/2026;910;PAGAMENTO EM DINHEIRO;94 576 30 BUDI;Sim;Dinheiro;;;419,89;67.766,94
08/01/2026;910;PAGAMENTO EM DINHEIRO;2 541 31 CARTAO DE C;Sim;Dinheiro;;;352,24;67.414,70
08/01/2026;910;PAGAMENTO EM DINHEIRO;147 633 31 DALILA TE;Sim;Dinheiro;;;627,94;66.786,76
08/01/2026;910;PAGAMENTO EM DINHEIRO;629 629 1 CARTAO DE;Sim;Dinheiro;;;563,74;66.223,02
TOTAL DIA;;;;;;;18.716,33 ;19.182,63;66.223,02;-1.087.269,82
09/01/2026;1040;LIQUIDACAO DE CARTAO;85314307 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219249;373,33;;66.596,35
09/01/2026;1040;LIQUIDACAO DE CARTAO;85314307 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219250;1.437,28;;68.033,63
09/01/2026;1040;LIQUIDACAO DE CARTAO;85314307 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;219251;201,30;;68.234,93
09/01/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;296;971,71;;69.206,64
09/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;90.126/1;;1,40;69.205,24
09/01/2026;1040;LIQUIDACAO DE CARTAO;15105053 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219271;51,25;;69.256,49
09/01/2026;1040;LIQUIDACAO DE CARTAO;15105053 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219272;78,90;;69.335,39
09/01/2026;1040;LIQUIDACAO DE CARTAO;15105053 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219273;48,15;;69.383,54
09/01/2026;1040;LIQUIDACAO DE CARTAO;15105127 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219274;182,36;;69.565,90
09/01/2026;1040;LIQUIDACAO DE CARTAO;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219279;38,69;;69.604,59
09/01/2026;1040;LIQUIDACAO DE CARTAO;100506496 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;219280;199,91;;69.804,50
09/01/2026;1040;LIQUIDACAO DE CARTAO;100506496 ELO CREDITO DE CARTAO;Sim;Dinheiro;219281;41,05;;69.845,55
09/01/2026;1040;LIQUIDACAO DE CARTAO;101436602 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219282;178,58;;70.024,13
09/01/2026;1040;LIQUIDACAO DE CARTAO;101436602 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;219283;268,36;;70.292,49
09/01/2026;1040;LIQUIDACAO DE CARTAO;102670897 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219284;146,83;;70.439,32
09/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219350;29,25;;70.468,57
09/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219427;1,97;;70.470,54
09/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219399;109,25;;70.579,79
09/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219446;113,77;;70.693,56
09/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219450;78,48;;70.772,04
09/01/2026;1040;LIQUIDACAO DE CARTAO;15105053 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219654;363,65;;71.135,69
09/01/2026;1040;LIQUIDACAO DE CARTAO;15105127 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219655;112,08;;71.247,77
09/01/2026;1040;LIQUIDACAO DE CARTAO;15105127 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219656;406,71;;71.654,48
09/01/2026;1040;LIQUIDACAO DE CARTAO;15451189 GETNET CREDITO DE CARTAO;Sim;Dinheiro;219657;535,40;;72.189,88
09/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219317;88,25;;72.278,13
09/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219429;199,25;;72.477,38
09/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219379;425,25;;72.902,63
09/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219434;299,25;;73.201,88
09/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219432;157,75;;73.359,63
09/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219444;1.040,25;;74.399,88
09/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219454;355,75;;74.755,63
09/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219460;63,75;;74.819,38
09/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219462;68,75;;74.888,13
09/01/2026;889;TRANSF. CTAS (D);CTA DEST  60 001;Sim;Dinheiro;0901;;2.458,23;72.429,90
09/01/2026;910;PAGAMENTO EM DINHEIRO;701 202 601 1 ROSAS;Sim;Dinheiro;;;140,00;72.289,90
09/01/2026;910;PAGAMENTO EM DINHEIRO;801 202 603 1 CAIXA;Sim;Dinheiro;;;210,00;72.079,90
09/01/2026;910;PAGAMENTO EM DINHEIRO;801 202 602 1 CAIXA;Sim;Dinheiro;;;420,00;71.659,90
09/01/2026;910;PAGAMENTO EM DINHEIRO;165 165 80 VERA VANI;Sim;Dinheiro;;;1.220,00;70.439,90
09/01/2026;910;PAGAMENTO EM DINHEIRO;601 202 601 1 MARIA;Sim;Dinheiro;;;1.294,17;69.145,73
09/01/2026;910;PAGAMENTO EM DINHEIRO;801 202 601 1 CAIXA;Sim;Dinheiro;;;9.868,83;59.276,90
09/01/2026;910;PAGAMENTO EM DINHEIRO;901 202 601 1 CLARA;Sim;Dinheiro;;;131,81;59.145,09
09/01/2026;910;PAGAMENTO EM DINHEIRO;6 593 12 AZUL LINHAS;Sim;Dinheiro;;;5.258,95;53.886,14
09/01/2026;910;PAGAMENTO EM DINHEIRO;59 931 12 LATAM LINH;Sim;Dinheiro;;;5.686,53;48.199,61
09/01/2026;75;TRANSFERENCIA ENTRE CONTAS;LIQUIDACAO DE PARCELA;Sim;Dinheiro;C50239599;;7.770,07;40.429,54
09/01/2026;266;IOF;IOF S  OPER  CREDITO PJ;Sim;Dinheiro;C50239599;;3,98;40.425,56
09/01/2026;75;TRANSFERENCIA ENTRE CONTAS;LIQUIDACAO DE PARCELA;Sim;Dinheiro;C50234419;;1.881,15;38.544,41
09/01/2026;266;IOF;IOF S  OPER  CREDITO PJ;Sim;Dinheiro;C50234419;;0,45;38.543,96
09/01/2026;888;TRANSF. CTAS (C);CTA ORIG  20 010;Sim;Dinheiro;0901;3.726,00;;42.269,96
09/01/2026;888;TRANSF. CTAS (C);CTA ORIG  40 001;Sim;Dinheiro;0901;768,00;;43.037,96
09/01/2026;888;TRANSF. CTAS (C);CTA ORIG  20 003;Sim;Dinheiro;0901;373,00;;43.410,96
09/01/2026;910;PAGAMENTO EM DINHEIRO;68 749 1 KALUNGA;Sim;Dinheiro;;;47,90;43.363,06
09/01/2026;910;PAGAMENTO EM DINHEIRO;45 468 6 BRADESCO EL;Sim;Dinheiro;;;74,74;43.288,32
09/01/2026;910;PAGAMENTO EM DINHEIRO;736 799 1 FERREIRA C;Sim;Dinheiro;;;79,50;43.208,82
09/01/2026;910;PAGAMENTO EM DINHEIRO;101 641 1 SUPERMERCA;Sim;Dinheiro;;;160,90;43.047,92
09/01/2026;910;PAGAMENTO EM DINHEIRO;25 163 982 6 KABUM S;Sim;Dinheiro;;;269,31;42.778,61
09/01/2026;910;PAGAMENTO EM DINHEIRO;727 256 2 LUIZ ANTON;Sim;Dinheiro;;;419,00;42.359,61
09/01/2026;910;PAGAMENTO EM DINHEIRO;4 564 652 2 RENATO S;Sim;Dinheiro;;;500,00;41.859,61
09/01/2026;910;PAGAMENTO EM DINHEIRO;4 6 FRANCINALDO GOME;Sim;Dinheiro;;;536,77;41.322,84
09/01/2026;910;PAGAMENTO EM DINHEIRO;123 456 2 2A CONFECC;Sim;Dinheiro;;;1.376,38;39.946,46
09/01/2026;910;PAGAMENTO EM DINHEIRO;36 447 7 MAGAZINE LU;Sim;Dinheiro;;;1.414,37;38.532,09
09/01/2026;910;PAGAMENTO EM DINHEIRO;1 215 6 BRADESCO ELO;Sim;Dinheiro;;;1.471,09;37.061,00
09/01/2026;910;PAGAMENTO EM DINHEIRO;40 1 2A CONFECCOES L;Sim;Dinheiro;;;1.831,07;35.229,93
09/01/2026;910;PAGAMENTO EM DINHEIRO;61 080 4 L E G FOOD;Sim;Dinheiro;;;380,00;34.849,93
09/01/2026;910;PAGAMENTO EM DINHEIRO;9 599 1 BRADESCO ELO;Sim;Dinheiro;;;491,94;34.357,99
09/01/2026;910;PAGAMENTO EM DINHEIRO;95 966 1 BRADESCO EL;Sim;Dinheiro;;;56,00;34.301,99
09/01/2026;75;TRANSFERENCIA ENTRE CONTAS;DIFERENCA PROBLEMA ARQUIVO GETNET;Sim;Outro documento;;;281,74;34.020,25
09/01/2026;888;TRANSF. CTAS (C);CTA ORIG  10 001;Sim;Dinheiro;0901;850,00;;34.870,25
09/01/2026;910;PAGAMENTO EM DINHEIRO;9 599 1 HEYRIDAN CLE;Sim;Dinheiro;;;30,00;34.840,25
09/01/2026;910;PAGAMENTO EM DINHEIRO;95 959 1 YAGO SMITH;Sim;Dinheiro;;;130,00;34.710,25
09/01/2026;910;PAGAMENTO EM DINHEIRO;598 1 MICHEL VINICIO;Sim;Dinheiro;;;80,00;34.630,25
09/01/2026;888;TRANSF. CTAS (C);CTA ORIG  30 007;Sim;Dinheiro;0901;1.000,00;;35.630,25
09/01/2026;889;TRANSF. CTAS (D);CTA DEST  10 005;Sim;Dinheiro;0901;;117,50;35.512,75
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;9.000,00;;44.512,75
09/01/2026;1040;LIQUIDACAO DE CARTAO;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;221528;617,86;;45.130,61
09/01/2026;1040;LIQUIDACAO DE CARTAO;101436173 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;221529;82,42;;45.213,03
09/01/2026;1040;LIQUIDACAO DE CARTAO;101436602 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;221530;383,50;;45.596,53
09/01/2026;1040;LIQUIDACAO DE CARTAO;102536023 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;221531;203,81;;45.800,34
09/01/2026;1040;LIQUIDACAO DE CARTAO;102670897 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;221532;622,54;;46.422,88
09/01/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;221533;8.600,61;;55.023,49
09/01/2026;1040;LIQUIDACAO DE CARTAO;103953213 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;221534;382,44;;55.405,93
09/01/2026;75;TRANSFERENCIA ENTRE CONTAS;TAXA SOBRE BOLETO;Sim;Dinheiro;;;0,98;55.404,95
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;442,73;;55.847,68
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;746,96;;56.594,64
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;3.212,98;;59.807,62
09/01/2026;75;TRANSFERENCIA ENTRE CONTAS;DIF TARIFA BOLETO;Sim;Outro documento;;;0,98;59.806,64
09/01/2026;75;TRANSFERENCIA ENTRE CONTAS;DIF TARIFA BOLETO;Sim;Outro documento;;;0,98;59.805,66
09/01/2026;889;TRANSF. CTAS (D);CTA DEST  10 002;Sim;Dinheiro;0901;;15.300,00;44.505,66
09/01/2026;888;TRANSF. CTAS (C);CTA ORIG  10 002;Sim;Dinheiro;0901;26.800,00;;71.305,66
09/01/2026;75;TRANSFERENCIA ENTRE CONTAS;TAXA SOBRE BOLETO;Sim;Dinheiro;;;0,98;71.304,68
09/01/2026;910;PAGAMENTO EM DINHEIRO;20 1 GAROTINHO EMBAL;Sim;Dinheiro;;;183,35;71.121,33
09/01/2026;910;PAGAMENTO EM DINHEIRO;5 959 1 CREDI SHOP S;Sim;Dinheiro;;;50,00;71.071,33
09/01/2026;910;PAGAMENTO EM DINHEIRO;797 612 8 EBAZAR COM;Sim;Dinheiro;;;58,30;71.013,03
09/01/2026;910;PAGAMENTO EM DINHEIRO;562 1 COMPANHIA BRAS;Sim;Dinheiro;;;128,08;70.884,95
09/01/2026;910;PAGAMENTO EM DINHEIRO;797 579 1 COMPANHIA;Sim;Dinheiro;;;162,84;70.722,11
09/01/2026;910;PAGAMENTO EM DINHEIRO;797 598 1 CARREFOUR;Sim;Dinheiro;;;490,84;70.231,27
09/01/2026;910;PAGAMENTO EM DINHEIRO;569 1 ATACADAO SUPER;Sim;Dinheiro;;;123,28;70.107,99
09/01/2026;95;C TED-TRANSF ELET DISPON;DIF CARTAO;Sim;Outro documento;;0,01;;70.108,00
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;11,05;;70.119,05
09/01/2026;75;TRANSFERENCIA ENTRE CONTAS;DIF TARIFA BOLETO;Sim;Outro documento;;;0,98;70.118,07
09/01/2026;75;TRANSFERENCIA ENTRE CONTAS;TAXA SOBRE BOLETO;Sim;Dinheiro;;;0,98;70.117,09
09/01/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;95,61;;70.212,70
09/01/2026;95;C TED-TRANSF ELET DISPON;DIF CARTAO;Sim;Outro documento;;2,34;;70.215,04
09/01/2026;910;PAGAMENTO EM DINHEIRO;782 071 1 CABO SERVI;Sim;Dinheiro;;;109,99;70.105,05
09/01/2026;910;PAGAMENTO EM DINHEIRO;901 202 601 1 SMARTL;Sim;Dinheiro;;;151,90;69.953,15
TOTAL DIA;;;;;;;66.588,37 ;62.858,24;69.953,15;-1.081.948,45
12/01/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;302;268,98;;70.222,13
12/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;120.126/1;;1,40;70.220,73
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219539;115,54;;70.336,27
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219523;49,25;;70.385,52
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219519;108,69;;70.494,21
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219507;303,63;;70.797,84
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219491;635,02;;71.432,86
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219542;25,25;;71.458,11
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219484;70,92;;71.529,03
12/01/2026;1040;LIQUIDACAO DE CARTAO;85314307 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;219658;325,67;;71.854,70
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219602;1.226,85;;73.081,55
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219477;163,25;;73.244,80
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219564;207,25;;73.452,05
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219545;68,75;;73.520,80
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219626;247,25;;73.768,05
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219609;24,25;;73.792,30
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219635;21,25;;73.813,55
12/01/2026;1040;LIQUIDACAO DE CARTAO;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219669;103,48;;73.917,03
12/01/2026;1040;LIQUIDACAO DE CARTAO;100506496 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;219670;262,01;;74.179,04
12/01/2026;1040;LIQUIDACAO DE CARTAO;101436173 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;219671;161,72;;74.340,76
12/01/2026;1040;LIQUIDACAO DE CARTAO;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219672;140,38;;74.481,14
12/01/2026;1040;LIQUIDACAO DE CARTAO;100506496 ELO CREDITO DE CARTAO;Sim;Dinheiro;219673;224,36;;74.705,50
12/01/2026;1040;LIQUIDACAO DE CARTAO;102670897 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219674;162,21;;74.867,71
12/01/2026;1040;LIQUIDACAO DE CARTAO;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219675;49,60;;74.917,31
12/01/2026;1040;LIQUIDACAO DE CARTAO;102536023 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;219676;616,59;;75.533,90
12/01/2026;1040;LIQUIDACAO DE CARTAO;102536023 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;219677;149,32;;75.683,22
12/01/2026;916;ENT. P/ DEP. DINHEIRO;02 CROSBY JOAO PESSOA;Sim;Dinheiro;;1.000,00;;76.683,22
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219728;50,25;;76.733,47
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219745;168,54;;76.902,01
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219707;55,95;;76.957,96
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219766;78,75;;77.036,71
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219699;98,25;;77.134,96
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219719;221,25;;77.356,21
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219682;67,75;;77.423,96
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219710;147,25;;77.571,21
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219765;104,25;;77.675,46
12/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219701;73,25;;77.748,71
